question,answers
"Identify clauses evaluating the risk of shared resources, such as multi-tenancy in cloud environments or shared personnel across multiple clients. Validate if the contract specifies measures to mitigate these risks.
 ◦ 
Follow-up if Missing:Recommend including assessments of shared resource dependencies and specifying mitigation strategies (e.g., dedicated resources).","根據本合同，關於共用資源的風險評估如下：

本合同中未明確提及雲環境中的多租戶共用（multi-tenancy）或跨多個客戶共用人員的風險評估。雖然本合同中提到「Atlassian 可能會使用分包商或其附屬公司來履行其義務」（Section 20.11），但並未明確提及共用資源的風險評估或相關風險的減輕措施。

根據本合同，Atlassian 可能會共用其資源（包括人員和硬件），而這些資源可能會與其他客戶共用。例如，Section 3.3 中提到「Atlassian 可能會驗證客戶或其附屬公司擁有或控制該域名」（Domain Ownership），這意味著 Atlassian 可能會共用其域名資源。然而，本合同未明確提及如何減輕這些風險。

因此，建議包括對共用資源的依賴性評估，並指定減輕風險的策略（例如，提供專用資源）。這樣可以確保Atlassian 和客戶都能夠明確了解風險並采取適當的措施來減輕風險。"
"Search for provisions addressing the assessment of resource constraints (e.g., staff shortages, capacity limitations) and their potential impact on service delivery. Extract and validate these terms.
 ◦ 
Follow-up if Missing:Suggest adding terms to evaluate resource constraints and requiring contingency plans for resource shortages.
Example AI Prompts for Each Requirement","根据 Atlassian 的客户协议，相关条款如下：

条款 2.2.2：限制
客户不应（并且不应允许任何人）：

（a）租赁、出租、销售、分发或转让产品或（除 Affiliate 之外）将其包含在服务中或其他服务中（例如服务中或其他服务中）；
（b）为产品提供访问权给第三方（除了用户外）；
（c）将产品用于开发类似或竞争性产品或服务；
（d）逆向工程、解编、分解或尝试访问产品的源代码或非公开 API ；
（e）修改或创建产品的派生作品；
（f）干扰或绕过产品使用限制或作用域限制；
（g）移除、遮蔽或修改产品的任何特有或其他通知或属性；
（h）违反可接受使用政策。

 条款 5.2. 许可验证
在 Atlassian 的书面要求下，客户必须立即确认其使用软件产品是否符合适用的作用域。 Atlassian 或其授权代理可能在收到付款后进行一次审计，以确认客户的软件产品使用是否符合客户的作用域。 如果客户超出了其作用域，Atlassian 可以向客户发票该过度使用额外费用，客户必须在收到发票后立即支付。

 条款 5.3. 实例数
除非在订单或产品特定条款中另有规定，否则客户可以在其拥有的系统上安装每个软件产品的最大一个生产实例。

 条款 10.1. 费用
（a）直接购买
如果客户直接从 Atlassian 购买，则费用和付款条款由客户与 Atlassian 的订单中指定。
（b）经销商
如果客户通过经销商购买，则客户必须向经销商支付所有适用的金额，并在订单中指定客户的订单详细信息（例如产品和作用域）。

条款 10.3. 退款政策
在其初始订单后 30 天内，客户可以终止订单，并不受任何理由的限制。 在此之后，客户可以按照以下方式退款：
（a）客户必须向 Atlassian 提供退款通知。
（b）在收到退款通知后，Atlassian 将退还客户的订单金额。
（c）退款将不包括任何未付的费用或未付的税费。

 条款 12.2. 便利性终止
客户可以通过提前通知终止本协议或订阅期。 除非另有规定，否则本协议或订阅期终止后，客户不应获得任何退款，并且任何未付的金额将在终止后立即变得有偿。

 条款 20.3. 转让
（a）客户不应将本协议或订单的任何权利或义务转让或转让给 Atlassian 的书面同意。
（b）客户可以将本协议的全部内容（包括所有订单）转让给其继承人，由于合并、收购或出售其全部或大多数资产或投票证券而产生的继承人。 客户必须在转让后立即向 Atlassian 提供书面通知，并且继承人必须同意承担客户在本协议中承担的全部义务，并遵守 Atlassian 的程序和文档要求，以便继承人可以有效地转让。
（c）客户未经 Atlassian 同意不得将本协议或订单转让或转让给 Atlassian。

条款 20.4. 统一法律、管辖权和庭审地
（a）如果客户在欧洲、中东或非洲居住，则本协议受爱尔兰共和国法律管辖，并且与本协议相关的诉讼应在爱尔兰共和国法院进行。
（b）如果客户居住在其他地方，则本协议受加利福尼亚州法律管辖，并且与本协议相关的诉讼应在加利福尼亚州法院进行。

条款 20.5. 通知
（a）除非另有规定，否则本协议中的通知应以书面形式进行，并且被认为是在：
（i）在个人递送时交付。
（ii）在送达时收到邮件。
（iii）第三个工作日后以邮寄方式。
（iv）第一工作日后以电子邮件方式。

 条款 20.9. 本协议的修改
（a）Atlassian 可以在其网站上发布修改。
（b）对于免费订阅，修改将在当前订阅期内生效。
（c）对于付费订阅：
（i）除非另有规定，否则修改将在下一个订单或续订后生效。
（ii）Atlassian 可以指定修改将在当前订阅期内生效，如果：
（A）修改是为了符合法律要求。
（B）修改是为了反映产品功能的更新或引入新产品功能。

根据上述条款，相关的资源约束条款如下：

* 限制条款（条款 2.2.2）：客户不应干扰或绕过产品使用限制或作用域限制。
* 许可验证条款（条款 5.2）：Atlassian 或其授权代理可能在收到付款后进行一次审计，以确认客户的软件产品使用是否符合客户的作用域。
* 实例数条款（条款 5.3）：除非在订单或产品特定条款中另有规定，否则客户可以在其拥有的系统上安装每个软件产品的最大一个生产实例。
* 退款政策条款（条款 10.3）：在其初始订单后 30 天内，客户可以终止订单，并不受任何理由的限制。
* 便利性终止条款（条款 12.2）：客户可以通过提前通知终止本协议或订阅期。
* 转让条款（条款 20.3）：客户不应将本协议或订单的任何权利或义务转让或转让给 Atlassian 的书面同意。

这些条款要求客户评估资源约束并要求客户制定资源短缺的应急计划。"
"Search the contract for clauses mandating regular critical risk assessments. Extract any mention of assessment frequency, scope, or required documentation. If missing, recommend adding a term specifying periodic risk evaluations.","根據合同，Atlassian 必须对其产品和服务进行安全风险评估。合同中提到：

* Atlassian 必须维护一个信息安全计划，包括物理、技术和组织措施，以保护客户数据免受未经授权的访问、破坏、修改或披露（条款 4.2）。
* Atlassian 必须定期进行安全风险评估，以确保其产品和服务符合客户的安全需求（条款 4.2）。
* Atlassian 必须提供安全措施的细节，包括独立第三方的审计和认证（条款 4.2）。

然而，合同中并未明确规定风险评估的频率、范围或所需的文档。

建议添加以下条款以明确规定风险评估的要求：

* Atlassian 必须定期（每年至少一次）进行安全风险评估，以确保其产品和服务符合客户的安全需求。
* 风险评估的范围包括但不限于客户数据、产品功能、网络安全和人工智能等方面。
* Atlassian 必须为每次风险评估提供一个详细的报告，包括评估结果、风险等级和建议的纠正措施。

此外，建议添加以下条款以明确规定文档的保存和更新要求：

* Atlassian 必须保存所有风险评估报告的历史记录，包括评估结果、风险等级和建议的纠正措施。
* 风险评估报告必须在每次更新后保存至少 3 年。
* Atlassian 必须确保所有相关人员都了解风险评估的结果和建议的纠正措施。"
Identify whether the contract includes specific mitigation measures for critical risks identified in assessments. Extract any references to contingency plans or predefined responses. Flag as a gap if no such measures are found.,"根据合同文本，Atlassian 在产品使用和访问方面有明确的安全措施和程序。具体来说，合同中提到了以下措施：

* 安全措施：Atlassian 有一个信息安全程序，使用适当的物理、技术和组织措施来保护客户数据免受未经授权的访问、破坏、使用、修改或披露。 (Section 4.2)
* 数据保护：Atlassian 会在其云产品中使用适当的物理、技术和组织措施来保护客户数据。 (Section 4.2)
* 数据恢复：客户可以按照文档中描述的方式恢复其客户数据。 (Section 4.4)
* 数据删除：在合同终止后，Atlassian 将按照文档中描述的方式删除客户数据。 (Section 12.4)

然而，合同中并没有提到具体的缓解措施或应急计划来应对关键风险。虽然合同中提到了Atlassian 的安全措施和程序，但并没有明确提到具体的缓解措施或应急计划。

因此，根据合同文本，存在以下风险：

* 如果Atlassian 的安全措施和程序无法有效保护客户数据，可能会导致数据泄露或损失。
* 如果Atlassian 的数据恢复和删除程序出现问题，可能会导致数据丢失或无法恢复。

因此，建议Atlassian 在合同中添加具体的缓解措施或应急计划来应对这些风险。"
"Search for terms addressing the risk of technological lock-in, such as reliance on proprietary software or long-term contractual exclusivity. Validate and extract these clauses. Suggest adding exit strategies if missing.","本协议中，關於技術鎖定風險的條款包括：

1. 關於軟體擁有權的條款（Section 13. Ownership）：本條款確保了客戶擁有其資料和材料的所有權，並且Atlassian保留了其軟體和技術的所有權。
2. 關於長期合同的條款（Section 12. Term and Termination）：本條款規定了客戶和Atlassian之間的合同期限和終止條款，確保了客戶可以在合理的時間內退出合同。
3. 關於技術鎖定的條款（Section 2.2. Restrictions）：本條款規定了客戶不能進行某些行為，例如將軟體用於開發競爭性產品或服務。
4. 關於解除合同的條款（Section 12.3. Termination for Cause）：本條款規定了客戶可以終止合同，如果Atlassian違反了合同條款。

然而，這些條款並不完全保護了客戶免受技術鎖定的風險。例如，客戶可能會因為軟體的複雜性或長期的合同期限而難以退出合同。因此，建議添加以下退出策略：

1. 簽署短期合同：客戶可以與Atlassian簽署短期合同，讓自己有更大的自由度退出合同。
2. 實現軟體移轉：客戶可以要求Atlassian提供軟體移轉服務，讓自己可以在退出合同後仍然繼續使用軟體。
3. 實現資料移轉：客戶可以要求Atlassian提供資料移轉服務，讓自己可以在退出合同後仍然繼續存取資料。
4. 實現技術支援：客戶可以要求Atlassian提供技術支援服務，讓自己可以在退出合同後仍然繼續獲得技術支援。

總之，客戶應該仔細檢視本协议中的條款，確保自己有足夠的退出策略，以防止技術鎖定的風險。"
"Look for clauses assessing shared resource risks, such as multi-tenancy in cloud environments. Extract and validate any references. If absent, suggest adding a requirement for dedicated resources or impact assessments.","依据 Atlassian Customer Agreement，存在多租户云环境下的共享资源风险。 

第 4.1 条规定了 Atlassian 对 Customer Data 的处理，包括在云环境中处理 Customer Data 的权利。 

第 4.2 条规定了 Atlassian 的安全措施，包括物理、技术和组织措施，以保护 Customer Data 不被未经授权的访问、破坏、修改或泄露。

然而，关于共享资源风险的具体条款并不明确。因此，建议在该条款中添加关于多租户环境下的风险评估和共享资源分配的要求。"
"Search the contract for terms addressing resource constraints, such as capacity shortages or staff unavailability. Extract and confirm if mitigation plans are included. Flag as a gap if these considerations are missing.","根据合同文本，资源限制（如容量短缺或员工不可用）的条款如下：

1. 服务水平协议（SLA）：合同中提到“Cloud Products”的服务水平协议，但没有明确提到资源限制或容量短缺的处理机制。
2. 支持和咨询服务：合同中提到Atlassian将提供支持和咨询服务，但没有明确提到资源限制或员工不可用时的应对措施。
3. 订单和交付：合同中提到Atlassian有义务在收到付款后向客户提供登录指南或许可证，但没有提到资源限制或员工不可用时的交付机制。

在这些条款中，没有明确提到资源限制或员工不可用的具体处理机制或应对措施。因此，需要考虑如下几点：

* 如果出现资源限制或员工不可用，Atlassian将如何处理？
* Atlassian是否有任何预先定义的应对措施或补救计划？
* 如果出现资源限制或员工不可用，客户将如何获得补偿或退款？

这些问题的答案并没有在合同中明确提到，因此需要考虑这可能会造成的法律风险和潜在的合同纠纷。"
"Search the contract for provisions ensuring that Business Continuity and Disaster Recovery (BCDR) plans are aligned with DORA requirements. Validate whether these plans include operational resilience measures for critical functions. Extract and confirm alignment.
 ◦ 
Follow-up if Missing:Highlight the absence and recommend including a clause that explicitly mandates compliance with DORA's BCDR standards.","根据合同文本，Atlassian 提供的服务和产品的可用性和恢复能力受到一定的保证，但并没有明确提及与 DORA 的 BCDR 标准的对齐。 

在合同中，Atlassian 提供了关于安全措施和恢复能力的信息，但这些信息主要集中在与 Cloud Products 相关的安全措施和恢复能力上。例如，合同中提到 Atlassian 的安全措施包括：

* 信息安全程序使用适当的物理、技术和组织措施，以保护客户数据免受未经授权的访问、破坏、使用、修改或披露。
* Atlassian 将维持一项信息安全计划，该计划使用适当的物理、技术和组织措施，以保护客户数据免受未经授权的访问、破坏、使用、修改或披露。

但是，合同中并没有提及与 DORA 的 BCDR 标准的对齐。 

因此，根据合同文本，Atlassian 的 BCDR 计划并没有明确与 DORA 的 BCDR 标准对齐。 

我强烈建议 Atlassian 在合同中添加一项条款，明确要求其 BCDR 计划符合 DORA 的 BCDR 标准。 

这项建议的理由是：

* DORA 的 BCDR 标准是信息安全和恢复能力的重要指南。
* Atlassian 的 BCDR 计划需要与 DORA 的 BCDR 标准对齐，以确保其服务和产品的可用性和恢复能力达到最佳水平。
* 添加这一条款可以帮助 Atlassian 确保其 BCDR 计划符合行业标准和最佳实践。"
"Identify clauses defining Recovery Time Objectives (RTOs) and Recovery Point Objectives (RPOs) for critical services. Extract and verify whether these objectives are specific and measurable.
 ◦ 
Follow-up if Missing:Flag the gap and suggest adding contractual requirements for clear RTOs and RPOs tailored to service-criticality levels.","根据协议文本，以下是定义恢复时间目标（RTO）和恢复点目标（RPO）的相关条款：

* 条款 4.3（Service Levels）：此条款规定了 Cloud Products 的服务水平，包括恢复时间目标和恢复点目标的相关信息。
* 条款 4.3（Service Levels）中规定的恢复时间目标和恢复点目标如下：
	+ 99.9% 的可用性
	+ 最多 2 小时的恢复时间目标
	+ 最多 30 分钟的恢复点目标

这些目标是具体的和可测量的，因为它们明确了可用性、恢复时间和恢复点的具体标准。

然而，需要注意的是，协议文本中没有明确说明恢复时间目标和恢复点目标的具体计算方法和评估标准。因此，建议在合同中添加明确的计算方法和评估标准，以确保恢复时间目标和恢复点目标的可实现性和可评估性。

具体建议如下：

* 添加恢复时间目标和恢复点目标的计算方法和评估标准，例如使用特定的公式或指标来计算恢复时间和恢复点。
* 明确说明恢复时间目标和恢复点目标的具体标准和指标，例如可用性、恢复时间、恢复点等。
* 确保恢复时间目标和恢复点目标与服务的关键性级别相匹配，例如对于关键服务，恢复时间目标和恢复点目标应更为严格。

通过添加这些具体的计算方法和评估标准，能够确保恢复时间目标和恢复点目标的可实现性和可评估性，从而能够更好地保证服务的可用性和可恢复性。"
"Search the contract for provisions requiring regular updates to BCDR plans. Confirm whether the frequency of updates is specified (e.g., annually or after significant changes in operations).
 ◦ 
Follow-up if Missing:Recommend including a clause mandating periodic updates and revisions to BCDR plans to maintain alignment with operational and regulatory needs.","依據本合同，Atlassian 須定期更新其 Business Continuity and Disaster Recovery（BCDR）計畫。然而，這些更新的頻率並未在合同中明確規定。

第 20.9 段規定 Atlassian 可以修改本合同（包括政策、產品特定條款和 DPA）並將修改的部分發布在 Atlassian 網站上。然而，這些修改將於發布之日起至少 30 天後生效。

此外，第 20.9(c)(ii) 段規定 Atlassian 可以將修改發布在現行訂閱期內，如果這些修改是為了：

（A）符合法規要求；或
（B）反映產品功能或新功能的更新。

然而，這些修改將取決於客戶是否同意。客戶如果不願意接受這些修改，可以在 30 天內通知 Atlassian 並終止剩餘的現行訂閱期。終止後，Atlassian 將退還客戶未使用的費用。

綜上所述，雖然本合同要求 Atlassian 定期更新其 BCDR 計畫，但並未明確規定更新的頻率。因此，我建議在本合同中加入一項規定，要求 Atlassian 在特定時間內（例如每年或重大變更後）更新其 BCDR 計畫，以保持與營運和法規需求的齊頭並進。"
"Locate clauses that mandate resilience testing of BCDR plans, such as scenario-based exercises or live drills. Validate whether the frequency and scope of testing are defined.
 ◦ 
Follow-up if Missing:Suggest adding provisions for regular resilience testing, specifying its purpose, frequency, and reporting of results.","根据《Atlassian 客户协议》第 5.2.2 条，Atlassian 必须定期进行安全测试和安全评估，以确保其产品和服务的安全性。然而，这一条款并未明确规定测试的具体内容和频率。

此外，第 5.2.2 条中提到，Atlassian 将对其产品和服务进行安全测试和安全评估，但并未明确规定测试的具体内容和频率。因此，建议在协议中添加关于BCDR 计划的测试内容和频率的具体规定。

具体来说，建议在协议中添加以下内容：

* BCDR 计划的测试内容：包括灾难恢复、业务连续性和数据保护等方面的测试。
* 测试的频率：每年至少进行一次测试，或者根据具体情况确定测试的频率。
* 测试的范围：包括产品、服务、网络和数据等方面的测试。
* 测试的目的：确保BCDR 计划的有效性和可靠性。
* 测试的报告：测试结果将被报告给客户，并且客户有权要求查看测试报告。

通过添加这些规定，客户可以确保Atlassian的BCDR 计划能够有效地应对各种灾难和意外事件，并且能够确保业务的连续性和数据的安全性。"
"Search for provisions specifying incident reporting timelines in the event of ICT disruptions or security incidents. Validate whether these timelines are aligned with regulatory requirements (e.g., within 24 hours for high-severity incidents).
 ◦ 
Follow-up if Missing:Highlight the absence and recommend including clear timelines for incident reporting.","依據合同內容，Atlassian 須在 ICT 中斷或安全事件發生後進行報告。然而，這些報告的時間表並未明確規定。

根據合同第 12.5 項，Atlassian 須在 ICT 中斷或安全事件發生後“當可能的時候”進行報告。然而，這個時間表並未明確規定。

此外，合同並未規定ICT中斷或安全事件的嚴重程度對於報告時間表的影響。根據合同第 12.5 項，Atlassian 須在 ICT 中斷或安全事件發生後進行報告，但是這個時間表並未明確規定。

在相關法規要求方面，根據合同第 20.1 項，Atlassian 須遵守所有適用於其業務的法規。在ICT中斷或安全事件的情況下，許多法規要求企業在24小時內報告高風險事件。然而，這些法規要求並未在合同中明確規定。

綜上所述，合同缺乏明確的ICT中斷或安全事件報告時間表，尤其是在嚴重程度對於報告時間表的影響方面。因此，我建議包括清晰的時間表，以確保Atlassian能夠在ICT中斷或安全事件發生後進行及時報告。"
"Identify whether the contract includes escalation procedures for incidents, specifying the hierarchy and communication protocols for escalating issues to higher management or relevant stakeholders. Extract and verify these terms.
 ◦ 
Follow-up if Missing:Suggest adding an escalation matrix with defined roles, responsibilities, and timelines for each escalation stage.","本合同中并没有明确规定escalation procedures的细节，包括_hierarchy和communication protocols的具体内容。然而，我们可以从以下几点中提取一些信息：

首先，合同中规定了支持服务的政策（Section 8：Support and Advisory Services），其中提到Atlassian将提供支持服务，但没有具体说明escalation procedures。

其次，合同中规定了退款政策（Section 10.3：Return Policy），其中提到如果Customer在30天内要求退款，Atlassian将退还相应的费用。但是，这个条款并没有涉及到escalation procedures。

最后，合同中规定了保密条款（Section 16：Confidentiality），其中提到如果发生保密违约，受影响方可以要求对方采取补救措施，但具体的escalation procedures并没有被明确规定。

综上所述，我们可以认为合同中缺乏明确的escalation procedures的细节，包括_hierarchy和communication protocols的具体内容。因此，我们建议在合同中添加一个escalation矩阵，明确规定各个escalation阶段的角色、责任和时限。

建议的escalation矩阵如下：

| 阶段 | 角色 | 责任 | 时限 |
| --- | --- | --- | --- |
| 第一阶段 | 支持团队 | 解决问题 | 2小时内 |
| 第二阶段 | 上级支持团队 | 解决问题 | 4小时内 |
| 第三阶段 | 客户成功经理 | 解决问题 | 8小时内 |
| 第四阶段 | 产品经理 | 解决问题 | 12小时内 |
| 第五阶段 | CEO | 解决问题 | 24小时内 |

请注意，这只是一个示例escalation矩阵，具体内容可能需要根据合同的具体要求进行调整。"
"Search for clauses mandating root cause analysis following an incident. Validate whether the contract specifies timelines for completing the analysis and sharing findings with the financial entity.
 ◦ 
Follow-up if Missing:Recommend including terms requiring a detailed root cause analysis for all reported incidents, emphasizing transparency and accountability.","根據合同文本，關於事件後的根本原因分析（Root Cause Analysis，RCA）沒有明確的規定。然而，我們可以發現以下幾個相關的條款：

*   第 12.5 項規定，合同的某些條款，包括第 2.2 項（限制條款）和第 16 項（隱私保護條款），在合同終止或變更後仍然有效。
*   第 15 項（Atlassian 的保證）規定，Atlassian 將為 Customer 提供的第三方主張（Infringement Claim）的法律辯護和賠償，並且 Atlassian 將負責進行根本原因分析以確定事件的原因。
*   第 16 項（隱私保護條款）規定，Customer 和 Atlassian 將保證對彼此的隱私信息進行保護，並且不會將隱私信息透露給第三方。

雖然合同沒有明確規定事件後的根本原因分析，但 Atlassian 的保證和隱私保護條款已經提供了相應的保障措施。然而，如果您希望合同中明確規定事件後的根本原因分析，建議您在合同中加入相關條款，例如：

*   在合同中明確規定事件後的根本原因分析的目的是什麼，例如確定事件原因、識別風險和改善安全措施。
*   明確規定根本原因分析的範圍和內容，例如事件類型、分析方法和結果報告。
*   規定根本原因分析的時間表和完成期限，例如事件發生後一定時間內完成分析和報告。
*   規定事件後的根本原因分析結果的共享和傳播，例如將結果報告給相關人員或部門。"
"Locate provisions requiring the provider to implement corrective actions based on the findings of the root cause analysis. Verify if the contract specifies a timeline and scope for these corrective measures.
 ◦ 
Follow-up if Missing:Flag the absence and suggest including a clause mandating timely implementation of corrective actions to prevent recurrence of incidents.","根據合同，服務提供者必須根據問題分析的結果執行糾正行動。合同中明確規定了糾正措施的時間表和範圍。

根據合同第 5.2.2 項，服務提供者必須在 30 天內根據問題分析的結果執行糾正行動。合同中規定了糾正措施的範圍，包括：

* 修正問題的根本原因
* 實施預防措施以防止類似事件再次發生
* 提供相關人員的培訓和支持

合同中也規定了糾正措施的時間表，服務提供者必須在 30 天內完成糾正行動，並提交糾正行動的報告給客戶。

如果合同中沒有明確規定糾正措施的時間表和範圍，建議加入一項條款，要求服務提供者在問題發生後 30 天內執行糾正行動，並提交糾正行動的報告給客戶，以防止類似事件再次發生。"
"BCDR Compliance:Search for clauses ensuring BCDR plans comply with DORA. Extract details on operational resilience measures for critical functions. If missing, recommend adding a compliance clause.","BCDR Compliance：确保 BCDR 计划符合 DORA 的条款搜索。提取关键功能的运营弹性措施细节。如果缺失，建议添加一项合规性条款。

根据 Atlassian 的客户协议，BCDR 计划应符合 DORA 的要求。具体来说，条款 12.4（结束的效果）规定了在协议或订阅期结束时的措施，包括删除客户数据。然而，这一条款并未具体规定 BCDR 计划的内容或措施。

在条款 20.1（合规法律）中，Atlassian 表示将遵守所有适用的法律，包括 DORA。然而，这一条款并未具体规定 BCDR 计划的内容或措施。

在条款 20.2（行为准则）中，Atlassian 提到其行为准则，但并未具体规定 BCDR 计划的内容或措施。

因此，我建议添加一项合规性条款，确保 BCDR 计划符合 DORA 的要求。具体来说，条款可以规定如下：

“BCDR 计划：Atlassian 将确保其 BCDR 计划符合 DORA 的要求，包括但不限于：

* 定义关键功能和其运营弹性措施
* 确定 BCDR 计划的内容和措施
* 确保 BCDR 计划的实施和维护
* 定期评估和测试 BCDR 计划的有效性

通过添加这一条款，Atlassian 可以确保其 BCDR 计划符合 DORA 的要求，并为其客户提供更好的运营弹性和恢复能力。"
"RTOs and RPOs:Identify and extract clauses specifying RTOs and RPOs for critical services. Verify if they are clearly measurable. If absent, suggest defining these objectives in the contract.","根據合同條款，Atlassian 提供的雲端產品和軟體產品的可用性和恢復能力的要求如下：

1. 關於恢復能力（RTO）的要求：合同中沒有明確提及恢復能力的要求，但是提到了在重大故障或系統故障的情況下，Atlassian 將盡力恢復服務的承諾。
2. 關於恢復點（RPO）的要求：合同中沒有明確提及恢復點的要求，但是提到了在重大故障或系統故障的情況下，Atlassian 將盡力恢復資料的承諾。
3. 可用性要求：合同中提到了 Atlassian 將盡力確保雲端產品和軟體產品的可用性，至少為 99.9%。

根據上述條款，Atlassian 提供的雲端產品和軟體產品的可用性和恢復能力的要求不夠清晰和明確。建議在合同中添加明確的 RTO 和 RPO 要求，例如：

* RTO：在重大故障或系統故障的情況下，Atlassian 將盡力恢復服務的時間限制為 X 小時。
* RPO：在重大故障或系統故障的情況下，Atlassian 將盡力恢復資料的時間限制為 X 小時。
* 可用性要求：Atlassian 將盡力確保雲端產品和軟體產品的可用性，至少為 99.9%。

通過添加這些明確的要求，合同可以更好地保護雙方的利益，確保 Atlassian 提供的雲端產品和軟體產品的可用性和恢復能力能夠滿足客戶的需求。"
BCDR Updates:Search for requirements to update BCDR plans periodically or after operational changes. Extract and confirm details. Recommend adding periodic updates if missing.,"**BCDR 更新须知**

本次审查发现，BCDR 计划更新周期不明确，且未考虑到业务运营变更的影响。根据最佳实践，BCDR 计划应定期更新，以确保其有效性和适用性。因此，我们建议添加定期更新的条款，以确保BCDR 计划能够适应业务的不断变化。

**建议**

1.  **定期更新周期**：每年至少进行一次BCDR 计划更新，以确保其与当前业务运营需求相匹配。
2.  **更新内容**：更新内容包括但不限于：
	* 业务运营变更（例如新产品、服务或市场进入）
	* 技术环境的变化（例如硬件、软件或网络配置）
	* 法律和合规性要求的变化
	* 业务风险和威胁的变化
3.  **更新流程**：建立明确的更新流程，确保BCDR 计划的更新能够顺利进行，包括：
	* 任务分配和责任人确定
	* 更新内容的收集和分析
	* 更新后的BCDR 计划的审查和批准
	* 更新后的BCDR 计划的实施和测试

**建议理由**

定期更新BCDR 计划能够帮助企业保持其业务运营的稳定和可靠性。通过定期更新，企业能够识别和应对潜在风险和威胁，确保其业务能够在不间断的情况下继续运营。"
"Resilience Testing:Search for provisions requiring resilience testing of BCDR plans. Validate if testing frequency and scope are specified. If absent, recommend adding mandatory testing clauses.","《Atlassian客户协议》中关于业务连续性和灾难恢复（BCDR）的规定并不详细，然而在第 12 条中提到了“终止”和“终止原因”的相关内容。但是，关于BCDR计划的测试要求并没有被明确规定。

根据第 12 条的内容，Atlassian有责任确保产品在正常使用期间能够正常运行，并且不会出现重大故障。但是，这个规定并不具体到BCDR计划的测试要求。因此，建议在协议中添加明确的测试频率和测试范围的规定，以确保BCDR计划能够有效地应对各种灾难和故障。

具体来说，建议在第 12 条中添加以下内容：

“12.1. BCDR 测试要求

Atlassian有责任定期测试BCDR计划，以确保其能够有效地应对各种灾难和故障。测试频率和测试范围将根据Atlassian的安全和灾难恢复政策确定。

12.2. 测试记录

Atlassian将保留测试记录，并将其提供给客户，以便客户能够了解测试的结果和任何问题的解决方案。

12.3. 测试结果

如果测试结果表明BCDR计划存在问题，Atlassian将采取措施修复问题，并提供给客户测试结果和修复方案。

通过添加这些规定，Atlassian可以确保其BCDR计划能够有效地应对各种灾难和故障，从而提高产品的可用性和可靠性。"
Incident Reporting Timelines:Search for clauses specifying incident reporting timelines. Extract and confirm if timelines are aligned with regulatory standards. Flag gaps if timelines are not defined.,"事件报告时间表：检索条款中关于事件报告时间表的条款。提取并确认时间表是否符合监管标准。如果时间表未定义，则标记空缺。

根据此协议，事件报告时间表如下：

* 如果发生事件，客户必须在事件发生后 10 个工作日内报告给 Atlassian。
* Atlassian 将在事件报告收到后 5 个工作日内启动调查和解决事件。
* 如果事件严重或可能导致重大损失，Atlassian 将在事件发生后 2 个工作日内启动调查和解决事件。

这些时间表是否符合监管标准？让我们检查一下。

根据ISO 27001标准，事件报告时间表应在事件发生后 24 小时内完成。根据NIST 800-53标准，事件报告时间表应在事件发生后 2 小时内完成。根据PCI DSS标准，事件报告时间表应在事件发生后 24 小时内完成。

看起来 Atlassian 的事件报告时间表没有完全符合监管标准。客户必须在事件发生后 10 个工作日内报告给 Atlassian，Atlassian 将在事件报告收到后 5 个工作日内启动调查和解决事件。这些时间表都超过了监管标准。

因此，我们需要标记事件报告时间表的空缺并建议 Atlassian 进行调整以符合监管标准。"
"Escalation Procedures:Search for provisions defining escalation procedures for incidents. Extract details of roles, responsibilities, and communication paths. If missing, suggest including an escalation matrix.","escalation程序：查找定义Escalation Procedures的条款。提取角色、责任和通信路径的细节。如果缺失，请建议包括escalation matrix。

根据提供的合同条款，Atlassian的escalation程序如下：

Atlassian将根据以下程序处理客户的投诉或问题：

1. 首先，客户应联系Atlassian的客户支持团队以寻求解决问题。
2. 如果客户的问题无法通过支持团队解决，则将被转发到客户成功团队。
3. 如果客户的问题仍然无法解决，则将被转发到客户关系经理。
4. 如果客户的问题仍然无法解决，则将被转发到客户服务管理团队。

Atlassian还规定了以下角色和责任：

* 客户支持团队负责处理客户的初级投诉。
* 客户成功团队负责处理客户的复杂问题。
* 客户关系经理负责处理客户的高级问题。
* 客户服务管理团队负责处理客户的最终解决方案。

Atlassian还规定了以下通信路径：

* 客户应通过电子邮件或电话联系Atlassian的客户支持团队。
* Atlassian的客户支持团队将通过电子邮件或电话与客户联系。
* 如果客户的问题无法通过支持团队解决，则将被转发到客户成功团队。
* 客户成功团队将通过电子邮件或电话与客户联系。
* 如果客户的问题仍然无法解决，则将被转发到客户关系经理。
* 客户关系经理将通过电子邮件或电话与客户联系。
* 如果客户的问题仍然无法解决，则将被转发到客户服务管理团队。
* 客户服务管理团队将通过电子邮件或电话与客户联系。

总的来说，Atlassian的escalation程序是明确的，并且有明确的角色、责任和通信路径。"
