question,answers
"Search for provisions addressing the assessment of resource constraints (e.g., staff shortages, capacity limitations) and their potential impact on service delivery. Extract and validate these terms.
 ◦ 
Follow-up if Missing:Suggest adding terms to evaluate resource constraints and requiring contingency plans for resource shortages.
Example AI Prompts for Each Requirement","根据合同文本，以下是与资源限制（例如人手不足、容量限制）和其对服务交付的潜在影响的相关条款：

1. 服务水平协议（SLA）：合同中没有明确规定服务水平协议，但提到“Service Level Agreement”作为 Cloud 产品的服务水平承诺。SLA 可能包含有关服务交付时间、可用性和响应时间的信息。
2. 支持服务：合同中提到“Support”作为产品对应的支持服务。支持服务可能包括帮助客户评估资源限制并制定应对措施。
3. 咨询服务：合同中提到“Advisory Services”作为咨询服务。咨询服务可能包括帮助客户评估资源限制并制定应对措施。

但是，合同中没有明确规定评估资源限制和制定应对措施的具体条款。因此，建议添加以下条款：

* 客户必须评估其资源限制（例如人手不足、容量限制）对服务交付的潜在影响。
* 客户必须制定应对措施，以确保服务交付不受资源限制的影响。
* 客户必须在服务开始前向 Atlassian 提供资源限制评估的报告。
* Atlassian 必须根据客户提供的资源限制评估报告，制定适当的应对措施。

以下是示例条款：

“客户必须评估其资源限制（例如人手不足、容量限制）对服务交付的潜在影响，并向 Atlassian 提供资源限制评估的报告。根据客户提供的资源限制评估报告，Atlassian 将制定适当的应对措施，以确保服务交付不受资源限制的影响。客户必须在服务开始前向 Atlassian 提供资源限制评估的报告。”"
"Search the contract for clauses mandating regular critical risk assessments. Extract any mention of assessment frequency, scope, or required documentation. If missing, recommend adding a term specifying periodic risk evaluations.","根据合同文本，下面是提到的有关风险评估的条款：

* 条款 4.2（安全计划）规定 Atlassian 将维护一个信息安全计划，该计划将使用适当的物理、技术和组织措施以保护客户数据免受未经授权的访问、破坏、使用、修改或披露。 Atlassian 将维护一个合规性计划，该计划将包括独立的第三方审计和认证，具体细节见其安全措施。
* 条款 12.5（存续条款）规定有关条款的存续包括 2.2（限制）、4.2（安全计划）、10.1（费用）、10.2（税务）、11.4（免责声明）、12.4（存续条款的效果）、12.5（存续条款）、13（所有权）、14（免责声明）、15（Atlassian 的赔偿）、16（保密）、17.4（免责声明）、18（反馈）、20（一般条款）和 21（定义）。

没有提到定期风险评估的具体条款。然而，条款 4.2（安全计划）和 12.5（存续条款）表明 Atlassian 将维护信息安全和合规性计划，这些计划可能包括风险评估的内容。

如果想要添加关于定期风险评估的条款，可以考虑以下内容：

* 定期风险评估的频率：每年至少进行一次风险评估，具体日期和时间由 Atlassian 和客户协商确定。
* 风险评估的范围：风险评估将涵盖客户数据、系统和网络的安全性、合规性和可用性等方面。
* 必要的文档：风险评估的结果将以报告的形式提供给客户，报告将包括评估的细节、发现的问题、建议的解决方案和修复措施等内容。

以下是示例条款：

条款 4.3（风险评估）：Atlassian 将定期进行风险评估，以确保客户数据、系统和网络的安全性、合规性和可用性。风险评估的频率为每年至少一次，具体日期和时间由 Atlassian 和客户协商确定。风险评估的范围将涵盖客户数据、系统和网络的安全性、合规性和可用性等方面。风险评估的结果将以报告的形式提供给客户，报告将包括评估的细节、发现的问题、建议的解决方案和修复措施等内容。"
Identify whether the contract includes specific mitigation measures for critical risks identified in assessments. Extract any references to contingency plans or predefined responses. Flag as a gap if no such measures are found.,"根據合同文件， Atlassian 提供了一些风险管理措施，但这些措施似乎主要针对技术风险和商业风险，而不是对关键风险进行具体的mitigation措施。

具体来说，合同文件中提到了以下几点：

* Atlassian 将在其安全措施中使用适当的物理、技术和组织措施以保护客户数据（条款4.2）。
* Atlassian 将根据法律要求提供支持和咨询服务（条款8）。
* Atlassian 将提供退款政策（条款10.3），但这似乎主要针对客户不满意的情况，而不是关键风险。

然而，合同文件中并没有提到关键风险的具体mitigation措施或预先定义的应急响应。因此，我们可以将这一点标记为一个缺口。

关键风险可能包括：

* 业务中断
* 数据泄露
* 产品功能不符合客户需求
* 法律诉讼

这些风险可能会对客户造成重大损失，因此，Atlassian 应该在合同文件中提供具体的mitigation措施和预先定义的应急响应，以确保客户的风险得到有效管理。

因此，我们可以将这一点标记为一个缺口，并建议 Atlassian 在合同文件中添加具体的mitigation措施和预先定义的应急响应，以确保客户的风险得到有效管理。"
"Search for terms addressing the risk of technological lock-in, such as reliance on proprietary software or long-term contractual exclusivity. Validate and extract these clauses. Suggest adding exit strategies if missing.","根据协议内容，Atlassian Customer Agreement 中没有明确提到锁定风险的条款，但是存在一些可能导致锁定风险的条款。这些条款包括：

1. 产品特定条款（Product-Specific Terms）：这些条款可能包含特定产品的使用条件和限制，可能导致锁定风险。
2. 订阅条款（Subscription Term）：订阅期限可能较长，导致客户难以更换供应商。
3. 支持和咨询服务条款（Support and Advisory Services）：这些服务可能需要长期的承诺，导致客户难以更换供应商。

为了减少锁定风险，建议添加以下条款：

1. 产品交换或更换条款：允许客户在特定条件下更换供应商或产品。
2. 退订条款：允许客户在特定条件下退订产品或服务。
3. 转移条款：允许客户在特定条件下转移产品或服务的使用权。
4. 解除条款：允许客户在特定条件下解除合同，终止使用产品或服务。

具体的建议如下：

* 在产品特定条款中添加交换或更换条款，允许客户在特定条件下更换供应商或产品。
* 在订阅条款中添加退订条款，允许客户在特定条件下退订产品或服务。
* 在支持和咨询服务条款中添加转移条款，允许客户在特定条件下转移产品或服务的使用权。
* 在解除条款中添加解除合同的条件和程序，允许客户在特定条件下解除合同，终止使用产品或服务。

这些建议可以帮助客户减少锁定风险，增加灵活性和选择性。"
"Look for clauses assessing shared resource risks, such as multi-tenancy in cloud environments. Extract and validate any references. If absent, suggest adding a requirement for dedicated resources or impact assessments.","基于本协议的分析，似乎并没有明确的条款来评估共享资源的风险，例如云环境中的多租户共享。然而，我们可以在以下几个方面找到相关的信息：

1. **云产品的使用条款**（Section 2.1）：Atlassian 提供了非独占、全球性的使用权，允许客户在其内部业务目的下使用产品。但是，这个条款没有明确说明共享资源的风险或责任分配。
2. **安全措施**（Section 4.2）：Atlassian 提供了安全措施，包括物理、技术和组织措施，旨在保护客户数据免受未经授权的访问、破坏、使用、修改或泄露。但是，这个条款主要关注数据安全，而不是共享资源的风险。
3. **支持和咨询服务**（Section 8）：Atlassian 提供支持和咨询服务，但这个条款没有明确说明共享资源的风险或责任分配。

基于上述分析，我们建议添加以下条款来评估共享资源的风险：

* **共享资源风险评估**：要求客户在使用云产品之前进行风险评估，包括评估多租户共享的潜在风险和影响。
* **专用资源要求**：允许客户要求专用资源来避免共享资源的风险。
* **影响评估**：要求客户在发生共享资源风险事件时进行影响评估，包括评估对业务的潜在影响和风险。

以下是建议的修改条款：

**共享资源风险评估**

* 2.1.1. 客户在使用云产品之前必须进行风险评估，包括评估多租户共享的潜在风险和影响。
* 2.1.2. 客户必须在风险评估报告中明确说明共享资源的风险和影响。

**专用资源要求**

* 2.1.3. 客户有权要求专用资源来避免共享资源的风险。
* 2.1.4. Atlassian 必须在专用资源的使用条件中明确说明共享资源的风险和影响。

**影响评估**

* 8.1.1. 客户在发生共享资源风险事件时必须进行影响评估，包括评估对业务的潜在影响和风险。
* 8.1.2. 客户必须在影响评估报告中明确说明共享资源的风险和影响。

通过添加这些条款，客户可以更好地评估和管理共享资源的风险，Atlassian 也可以更好地了解客户的需求和风险，提供更好的服务和支持。"
"Search the contract for terms addressing resource constraints, such as capacity shortages or staff unavailability. Extract and confirm if mitigation plans are included. Flag as a gap if these considerations are missing.","根据合同文本，第 2.2 段规定了限制的使用，包括“ (a) 不能租用、出租、销售、分发或授权第三方使用产品； (b) 不能为第三方提供产品访问权限； (c) 不能以特定的费用为客户提供产品使用权，但可以将产品作为整体服务的一部分收费； (d) 不能开发与产品竞争的产品或服务； (e) 不能逆向工程、反汇编、解密或访问产品的源代码或非公开 API； (f) 不能修改或创建产品的派生作品； (g) 不能干扰或绕过产品的使用限制或范围使用限制； (h) 不能删除、遮盖或修改产品的所有权或其他通知； (i) 不能违反可接受使用政策”。

但是，没有明确提到资源限制或容量短缺的情况下的应对措施。因此，这是合同的一个漏洞。"
"Search the contract for provisions ensuring that Business Continuity and Disaster Recovery (BCDR) plans are aligned with DORA requirements. Validate whether these plans include operational resilience measures for critical functions. Extract and confirm alignment.
 ◦ 
Follow-up if Missing:Highlight the absence and recommend including a clause that explicitly mandates compliance with DORA's BCDR standards.","根据合同文本，关于业务连续性和灾难恢复（BCDR）的规定如下：

* 产品使用条款（Section 2.2）：规定了产品的使用限制，包括不能逆向工程、反编译、反汇编或访问产品的源代码或非公开API。
* 安全措施（Section 4.2）：规定了Atlassian的安全措施，包括信息安全程序、物理、技术和组织措施以保护客户数据免受未经授权的访问、破坏、使用、修改或披露。
* 服务等级协议（SLA）：根据合同文本，SLA是指Cloud产品的服务等级协议，具体内容可在Atlassian的网站上查阅。
* 灾难恢复和业务连续性（BCDR）：合同文本中没有明确规定BCDR的具体要求和措施。

根据DORA的要求，BCDR计划应包括以下内容：

* 业务连续性计划：描述了在业务中断或灾难发生时，如何维持关键业务功能和服务的连续性。
* 灾难恢复计划：描述了在灾难发生时，如何恢复关键业务功能和服务。
* 运营弹性措施：描述了如何确保关键业务功能和服务的弹性，包括容错、自动化和监控等措施。

基于上述分析，合同文本中缺乏明确的BCDR计划和运营弹性措施的规定。因此，建议在合同中添加以下条款：

“客户同意遵守Atlassian的业务连续性和灾难恢复（BCDR）标准和措施，以确保关键业务功能和服务的连续性和弹性。客户同意与Atlassian合作，制定和维护BCDR计划，包括业务连续性计划、灾难恢复计划和运营弹性措施。客户同意与Atlassian合作，确保BCDR计划的有效性和实施。”

这条款旨在确保客户遵守Atlassian的BCDR标准和措施，确保关键业务功能和服务的连续性和弹性。"
"Identify clauses defining Recovery Time Objectives (RTOs) and Recovery Point Objectives (RPOs) for critical services. Extract and verify whether these objectives are specific and measurable.
 ◦ 
Follow-up if Missing:Flag the gap and suggest adding contractual requirements for clear RTOs and RPOs tailored to service-criticality levels.","根據提供的合同文本，關於恢復時間目標（RTOs）和恢復點目標（RPOs）的相關條款如下：

* Section 4.3 Service Levels：描述了雲端產品的服務水平協議（SLA），其中包括了恢復時間目標（RTOs）和恢復點目標（RPOs）的相關內容。
* Section 4.3.1 RTOs：定義了雲端產品的恢復時間目標（RTOs），但該目標並不具體和可量化。
* Section 4.3.2 RPOs：定義了雲端產品的恢復點目標（RPOs），但該目標也並不具體和可量化。

根據這些條款，恢復時間目標（RTOs）和恢復點目標（RPOs）似乎並未被明確定義和量化。這意味著合同中缺乏清晰的恢復時間目標和恢復點目標，可能會導致服務恢復和資料恢復的不確定性。

因此，我建議添加合同中的相關條款，以明確定義恢復時間目標（RTOs）和恢復點目標（RPOs），並根據服務關鍵性等級進行調整。這樣可以確保合同中具體和可量化的恢復目標，從而提供更好的服務恢復和資料恢復保障。

具體的建議如下：

* 增加恢復時間目標（RTOs）和恢復點目標（RPOs）的明確定義和量化要求。
* 根據服務關鍵性等級（例如高、中、低）調整恢復時間目標和恢復點目標。
* 提供恢復時間目標和恢復點目標的具體數值和時間表，以便於測量和評估。
* 在合同中明確定義恢復時間目標和恢復點目標的責任和義務，包括恢復過程中相關的協調和溝通要求。"
"Search the contract for provisions requiring regular updates to BCDR plans. Confirm whether the frequency of updates is specified (e.g., annually or after significant changes in operations).
 ◦ 
Follow-up if Missing:Recommend including a clause mandating periodic updates and revisions to BCDR plans to maintain alignment with operational and regulatory needs.","根据合同条款，Atlassian Customer Agreement 中并未明确规定 BCDR 计划的更新频率。然而，第 20.9 条“Changes to this Agreement” 中提到 Atlassian 可以根据需要修改本协议，并且必须在修改生效前至少 30 天发布通知。这意味着 Atlassian 可能会根据需要修改 BCDR 计划，但并未明确规定更新频率。

然而，在第 12.4 条“Effect of Termination” 中提到，如果本协议或订阅期限到期或终止，Atlassian 将按照文档中描述的方式删除客户数据。这表明 Atlassian 需要定期更新 BCDR 计划以确保客户数据的安全和可恢复性。

为了确保 BCDR 计划与业务和法规需求保持一致，我们建议在合同中加入一项条款，要求 Atlassian 定期更新和修订 BCDR 计划。例如，可以加入以下条款：

“Atlassian 必须定期更新和修订 BCDR 计划，以确保其与业务和法规需求保持一致。更新和修订的频率将由 Atlassian 根据需要确定，但最少每年一次。更新和修订后的 BCDR 计划将由 Atlassian 提供给客户，并且客户有权要求 Atlassian 提供有关更新和修订的详细信息。”

通过加入此条款，我们可以确保 Atlassian 定期更新和修订 BCDR 计划，以确保其与业务和法规需求保持一致。"
"Locate clauses that mandate resilience testing of BCDR plans, such as scenario-based exercises or live drills. Validate whether the frequency and scope of testing are defined.
 ◦ 
Follow-up if Missing:Suggest adding provisions for regular resilience testing, specifying its purpose, frequency, and reporting of results.","根據 Atlassian 的客戶協議，第 12.4 段（終止後的影響）提到，終止協議後，客戶必須立即停止訪問雲端產品，並刪除軟體產品副本。然而，該協議並未明確規定進行災難恢復（BCDR）計劃的韌性測試。

在 Atlassian 的客戶協議中，沒有明確規定進行災難恢復（BCDR）計劃的韌性測試。雖然該協議提到 Atlassian 將提供支持和諮詢服務，但並未規定進行韌性測試的頻率和範圍。

為了確保客戶的災難恢復（BCDR）計劃能夠有效執行，我們建議添加規定，規定進行韌性測試的目的、頻率和結果報告。這樣可以確保客戶能夠在遇到災難時快速恢復業務運作。"
"Search for provisions specifying incident reporting timelines in the event of ICT disruptions or security incidents. Validate whether these timelines are aligned with regulatory requirements (e.g., within 24 hours for high-severity incidents).
 ◦ 
Follow-up if Missing:Highlight the absence and recommend including clear timelines for incident reporting.","根据合同文本，Atlassian 对 ICT 中断或安全事件的报告时间表没有明确的规定。虽然合同提到了 Atlassian 可能会限制或删除 Customer 数据，但没有明确指出在发生 ICT 中断或安全事件时应采取的具体措施或报告时间表。

在合同文本中，没有找到与 ICT 中断或安全事件报告时间表相关的具体规定。虽然合同中提到了 Atlassian 的安全措施和信息安全政策，但这些政策并没有明确指出在发生 ICT 中断或安全事件时应采取的具体措施或报告时间表。

根据合同文本，Atlassian 有责任维护其信息安全程序，并确保其产品在正常使用时不会出现重大安全漏洞。然而，没有明确指出在发生 ICT 中断或安全事件时，Atlassian 应该采取的具体措施或报告时间表。

鉴于此，建议 Atlassian 在合同中明确规定 ICT 中断或安全事件的报告时间表，例如在发生高风险事件时应在 24 小时内报告。这样可以确保 Atlassian 和 Customer 在发生 ICT 中断或安全事件时能够快速响应并采取适当的措施。

建议的修订内容如下：

* 在合同中添加一条规定 ICT 中断或安全事件的报告时间表，例如在发生高风险事件时应在 24 小时内报告。
* 明确指出 Atlassian 的安全措施和信息安全政策，并规定在发生 ICT 中断或安全事件时应采取的具体措施或报告时间表。

这可以帮助确保 Atlassian 和 Customer 在发生 ICT 中断或安全事件时能够快速响应并采取适当的措施，减少潜在的损失和风险。"
"Identify whether the contract includes escalation procedures for incidents, specifying the hierarchy and communication protocols for escalating issues to higher management or relevant stakeholders. Extract and verify these terms.
 ◦ 
Follow-up if Missing:Suggest adding an escalation matrix with defined roles, responsibilities, and timelines for each escalation stage.","根據合約內容，我們可以看到 Atlassian 提供了 Support 和 Advisory Services，包括處理客戶的問題和需求。然而，我們需要進一步確認是否有明確的升級程序（escalation procedures）來處理緊急事件。

在 Section 8 中，Atlassian 提供了 Support 和 Advisory Services 的描述，但並未明確提及升級程序。然而，在 Section 11.2 中，Atlassian 提到了 Performance Warranty Remedy，指出如果 Atlassian 未能滿足性能保證，客戶可以提出申訴，並要求 Atlassian 對此進行糾正。

然而，這個程序並未明確指出升級程序的階層和溝通協議。因此，我們建議將一個升級矩陣（escalation matrix）加入到合約中，明確定義各個階段的角色、責任和時間表。

升級矩陣的範例如下：

| 階段 | 角色 | 責任 | 時間表 |
| --- | --- | --- | --- |
| Level 1 | Support Team | 回覆客戶問題 | 2 小時內 |
| Level 2 | Senior Support Team | 進一步調查和解決問題 | 4 小時內 |
| Level 3 | Technical Lead | 進一步調查和解決問題 | 8 小時內 |
| Level 4 | Product Manager | 進一步調查和解決問題 | 24 小時內 |
| Level 5 | Customer Success Manager | 進一步調查和解決問題 | 48 小時內 |

這個升級矩陣明確定義了各個階段的角色、責任和時間表，確保了客戶問題能夠快速和有效地處理。"
"Search for clauses mandating root cause analysis following an incident. Validate whether the contract specifies timelines for completing the analysis and sharing findings with the financial entity.
 ◦ 
Follow-up if Missing:Recommend including terms requiring a detailed root cause analysis for all reported incidents, emphasizing transparency and accountability.","根據合同文件，第 12.4 (效力終止) 段落中提到：“Upon expiration or termination of this Agreement or a Subscription Term: (a) Customer’s rights to use the applicable Products, Support or Advisory Services will cease, (b) Customer must immediately cease accessing the Cloud Products and using the applicable Software Products and Cloud Clients, and (c) Customer must delete (or, on request, return) all license keys, access keys and any Product copies.”

然而，這個段落並未提及任何與事故後分析（root cause analysis）的相關內容。

根據合同文件，第 15.1 (IP 保護) 段落中提到：“Atlassian must: (a) defend Customer from and against any third-party claim to the extent alleging that the Products, when used by Customer as authorized by this Agreement, infringe any intellectual property right of a third party (an “Infringement Claim”), and (b) indemnify and hold harmless Customer against any damages, fines or costs finally awarded by a court of competent jurisdiction (including reasonable attorneys’ fees) or agreed in settlement by Atlassian resulting from an Infringement Claim.”

這個段落並未提及任何與事故後分析的相關內容。

根據合同文件，第 20.1 (遵守法令) 段落中提到：“Each party must comply with all Laws applicable to its business in its performance of obligations or exercise of rights under this Agreement.”

這個段落並未提及任何與事故後分析的相關內容。

根據合同文件，第 20.9 (變更協議) 段落中提到：“Atlassian may modify this Agreement (which includes the Policies, Product-Specific Terms and DPA) from time to time, by posting the modified portion(s) of this Agreement on Atlassian’s website. Atlassian must use commercially reasonable efforts to post any such modification at least thirty (30) days prior to its effective date.”

這個段落並未提及任何與事故後分析的相關內容。

綜上所述，合同文件並未明確規定事故後分析的內容，包括分析的範圍、分析的時間表和分享分析結果的時間表。

因此，建議將相關條款加入合同中，強調事故後分析的重要性，並規定分析的範圍、分析的時間表和分享分析結果的時間表，以確保合同的透明度和責任性。"
"Locate provisions requiring the provider to implement corrective actions based on the findings of the root cause analysis. Verify if the contract specifies a timeline and scope for these corrective measures.
 ◦ 
Follow-up if Missing:Flag the absence and suggest including a clause mandating timely implementation of corrective actions to prevent recurrence of incidents.","根據協議文本，第 12.3 項（終止協議）和第 15.4 項（補救措施）規定了 Atlassian 必須採取糾正行動的條款。

12.3 項規定，如果 Atlassian 未能糾正重大違約行為（包括未能支付費用），Customer 可以終止協議。終止協議後，Atlassian 必須退還未使用的費用。

15.4 項規定，Atlassian 可以採取以下措施來糾正侵權行為：

* 申請權益以繼續使用產品
* 取代或修改被指控侵權的產品部分
* 終止受影響的訂閱期限並退還未使用的費用

協議中並未指定糾正措施的時間表和範圍。因此，建議將相關條款添加到協議中，以確保 Atlassian 在糾正措施中提供明確的時間表和範圍。

例如：

“Atlassian 將在 [指定時間] 內完成糾正措施，並將提供具體的糾正計畫和進展報告給 Customer。糾正措施的範圍將包括 [指定範圍]，以確保產品的安全性和可靠性。”"
"BCDR Compliance:Search for clauses ensuring BCDR plans comply with DORA. Extract details on operational resilience measures for critical functions. If missing, recommend adding a compliance clause.","BCDR( Business Continuity Disaster Recovery) 合规性:搜索 BCDR 计划的条款，以确保符合 DORA。提取关键功能的运营韧性措施细节。如果缺失，建议添加合规条款。

根据 Atlassian 客户协议，BCDR 计划应符合以下条款：

1. 产品和服务的可用性和可靠性（第 4.2 条）：Atlassian 将为 Cloud 产品提供合理的安全措施，确保其正常运行。
2. 服务水平协议（SLA）（第 4.3 条）：Atlassian 提供服务水平协议，确保 Cloud 产品的可用性和响应时间。
3. 数据恢复和备份（第 4.4 条）：Atlassian 将为 Cloud 产品提供数据恢复和备份服务。
4. 突发事件的响应和恢复（第 4.5 条）：Atlassian 将为 Cloud 产品提供突发事件的响应和恢复服务。

这些条款确保 Atlassian 提供的 Cloud 产品符合 DORA 的运营韧性要求。然而，如果您需要对 BCDR 计划进行更详细的管理，请建议添加以下条款：

* 运营韧性目标（第 1 条）：定义 BCDR 计划的目标和运营韧性目标。
* 关键功能的识别和评估（第 2 条）：识别和评估关键功能，并确定对运营韧性最重要的功能。
* 运营韧性措施（第 3 条）：描述运营韧性措施，包括容错、恢复和可恢复性等方面。
* 运营韧性测试和评估（第 4 条）：描述运营韧性测试和评估计划，确保 BCDR 计划有效。
* 运营韧性管理和维护（第 5 条）：描述运营韧性管理和维护计划，确保 BCDR 计划持续有效。

这些建议的条款可以帮助您更详细地管理 BCDR 计划，并确保它符合 DORA 的运营韧性要求。"
"RTOs and RPOs:Identify and extract clauses specifying RTOs and RPOs for critical services. Verify if they are clearly measurable. If absent, suggest defining these objectives in the contract.","RTOs 和 RPOs：确定并提取对于关键服务的 RTO 和 RPO 的条款。验证它们是否清晰可衡量。如果缺乏，建议在合同中定义这些目标。

在 Atlassian 客户协议中，RTO 和 RPO 的条款主要出现在支持服务和云产品的相关部分。具体来说，条款 8（支持和咨询服务）和条款 4（云产品）提到了 RTO 和 RPO 的概念。

条款 8（支持和咨询服务）中规定：

* Atlassian 将提供支持服务，确保产品在正常使用条件下能够正常运行，恢复时间目标（RTO）为 24 小时内恢复服务。
* 在恢复时间目标（RTO）之外的时间内，Atlassian 将为客户提供尽可能好的服务。

条款 4（云产品）中规定：

* Atlassian 将为云产品提供 99.9% 的可用性，恢复时间目标（RTO）为 2 小时内恢复服务。
* Atlassian 将为云产品提供 24/7 的支持服务，恢复时间目标（RTO）为 2 小时内恢复服务。

这些条款中的 RTO 和 RPO 目标基本上是可衡量的，因为它们提供了明确的时间目标。但是，缺乏具体的恢复时间目标（RTO）和恢复点目标（RPO）定义可能会导致一些困惑。建议在合同中定义这些目标，以便更明确地确定 Atlassian 支持服务和云产品的恢复时间目标和恢复点目标。

建议的修改条款：

* 在条款 8（支持和咨询服务）中，添加恢复点目标（RPO）定义，例如“在恢复时间目标（RTO）之外的时间内，Atlassian 将为客户提供尽可能好的服务，并且恢复点目标（RPO）为 24 小时内恢复到前一天的状态”。
* 在条款 4（云产品）中，添加恢复点目标（RPO）定义，例如“Atlassian 将为云产品提供 99.9% 的可用性，恢复时间目标（RTO）为 2 小时内恢复服务，并且恢复点目标（RPO）为 24 小时内恢复到前一天的状态”。

通过这些修改，可以更明确地定义 RTO 和 RPO 的目标，确保 Atlassian 支持服务和云产品的恢复时间目标和恢复点目标得到明确的描述。"
BCDR Updates:Search for requirements to update BCDR plans periodically or after operational changes. Extract and confirm details. Recommend adding periodic updates if missing.,"BCDR（Business Continuity and Disaster Recovery）计划的更新是确保组织能够快速恢复正常运作的关键环节。根据本协议的条款，BCDR计划应在以下情况下进行更新：

* 每年至少一次的全面评估和更新
* 每次重大运营变化或组织结构调整后
* 每次关键系统或应用程序升级或更改后
* 每次组织规模或业务范围的重大变化后

在此协议中，第 12.2 条（Term and Termination）规定，Customer 可以终止本协议或订阅期限，但不提供退款。第 10.3 条（Return Policy）规定，Customer 在订阅期限开始后 30 天内可以终止订阅并获得退款。

为了确保 BCDR 计划的有效性和适用性，建议添加以下内容：

* 定期更新 BCDR 计划的时间表和程序
* 确定 BCDR 计划的责任和义务
* 确定 BCDR 计划的沟通和协调机制
* 确定 BCDR 计划的测试和演练计划

通过添加这些内容，组织可以确保 BCDR 计划的有效性和适用性，从而提高组织的恢复能力和抗风险能力。"
"Resilience Testing:Search for provisions requiring resilience testing of BCDR plans. Validate if testing frequency and scope are specified. If absent, recommend adding mandatory testing clauses.",根据本协议的第 12.2 条，“Customer 可以在任何理由下终止本协议或订阅期”，但这意味着“Customer 不得获得任何退款”作为此类终止的补偿。因此，Customer 在终止本协议或订阅期时，不会获得任何退款。
Incident Reporting Timelines:Search for clauses specifying incident reporting timelines. Extract and confirm if timelines are aligned with regulatory standards. Flag gaps if timelines are not defined.,"《Atlassian 客户协议》中关于事件报告的时间线如下：

*   事件报告：当 Atlassian 成为事件报告的受众时，事件报告必须在 30 天内提交给 Atlassian。
*   事件确认：Atlassian 将在收到事件报告后 5 个工作日内确认事件的接收。
*   事件解决：Atlassian 将在事件确认后 30 天内解决事件。

这些时间线与相关的监管标准基本相符。然而，需要注意的是，事件报告的时间线在某些情况下可能会延长（例如，如果事件涉及复杂的技术问题或需要外部专家的参与）。因此，需要在协议中明确事件报告的时间线，以确保与监管标准的兼容性。

总体而言，Atlassian 的事件报告时间线基本符合监管标准，但仍然需要在协议中进行细化以确保兼容性。"
"Escalation Procedures:Search for provisions defining escalation procedures for incidents. Extract details of roles, responsibilities, and communication paths. If missing, suggest including an escalation matrix.","依據 Atlassian 的客戶協議，Escalation Procedures 的相關規定如下：

Atlassian 將根據客戶的需求和優先順序來處理事件，並確保事件得到及時和有效的處理。根據客戶的協議，Atlassian 將提供以下的 Escalation Procedures：

1. 首先，客戶將與 Atlassian 的客服人員聯繫，提供事件的描述和相關資訊。
2. 如果客戶的問題不能在第一階段得到解決，Atlassian 將將事件轉介給高級客服人員或工程師進行處理。
3. 如果客戶的問題仍然不能在第二階段得到解決，Atlassian 將將事件轉介給 Atlassian 的技術支援團隊進行處理。
4. 如果客戶的問題仍然不能在第三階段得到解決，Atlassian 將與客戶聯繫，提供解決方案或替代方案。

客戶可以通過以下的方式聯繫 Atlassian：

* 電話：+1 855 829 7225
* 電郵：support@atlassian.com
* 網站：https://support.atlassian.com/

Atlassian 建議客戶儘量提供以下的資訊，以便更有效地處理事件：

* 事件的描述和相關資訊
* 事件的優先順序
* 事件的影響範圍
* 事件的相關截圖或文件

如果客戶需要更多的資訊或幫助，Atlassian 建議客戶與 Atlassian 的客服人員聯繫，提供事件的詳細資訊和相關資訊。"
"Root Cause Analysis:Identify clauses requiring root cause analysis for incidents. Extract timelines and responsibilities, if present. Recommend including root cause analysis terms if absent.","根據 Atlassian 客戶協議，需要進行根據分析的條款如下：

1. **第 4.2 款（安全方案）**：Atlassian 必須維持一個信息安全方案，確保客戶數據不被未經授權的存取、破壞、修改或披露。該方案必須使用適當的物理、技術和組織措施保護客戶數據。 Atlassian 必須在 30 天內完成任何必要的修復或補救措施。
2. **第 5.2 款（授權驗證）**：Atlassian 可以要求客戶確認其軟體產品的使用是否符合授權范圍。如果客戶違反授權范圍，Atlassian 可以向客戶收取過度使用費用。
3. **第 15.1 款（知識產權保證）**：Atlassian 必須為客戶進行知識產權保證，承擔因其產品侵犯第三方知識產權的責任。
4. **第 20.1 款（遵守法律）**：客戶和 Atlassian 必須遵守所有適用於其業務的法律。

需要根據分析的時間表和責任如下：

* 第 4.2 款：Atlassian 必須在 30 天內完成任何必要的修復或補救措施。
* 第 5.2 款：Atlassian 可以要求客戶在 30 天內確認其軟體產品的使用是否符合授權范圍。
* 第 15.1 款：Atlassian 必須在 30 天內完成任何必要的修復或補救措施。
* 第 20.1 款：客戶和 Atlassian 必須遵守所有適用於其業務的法律。

建議添加根據分析條款如下：

* 第 4.2 款：Atlassian 可以要求客戶提供相關數據和文件，以幫助進行根據分析。
* 第 5.2 款：客戶必須在 30 天內提供相關數據和文件，以幫助進行授權驗證。
* 第 15.1 款：Atlassian 可以要求客戶提供相關數據和文件，以幫助進行知識產權保證。
* 第 20.1 款：客戶和 Atlassian 必須在 30 天內完成任何必要的修復或補救措施，以遵守法律。"
