question,answers
"Identify clauses assessing proprietary technology dependencies, such as the use of custom software, unique configurations, or exclusive systems. Validate if these dependencies are documented and monitored.
 ◦ 
Follow-up if Missing:Note the absence and suggest adding provisions for evaluating and documenting dependencies on proprietary technologies.","**Compliance Finding:** The Atlassian Customer Agreement lacks explicit clauses assessing proprietary technology dependencies, such as the use of custom software, unique configurations, or exclusive systems.

**Validation:** Upon reviewing the agreement, I found that Section 2.2 (Restrictions) prohibits customers from using the Products to develop a similar or competing product or service, which implies a concern for proprietary technology. However, there is no explicit documentation or monitoring of proprietary technology dependencies.

**Recommendation:** To address this compliance gap, I suggest adding provisions to evaluate and document dependencies on proprietary technologies. This can be achieved by:

1. Including a clause in the agreement that requires customers to disclose any proprietary technology dependencies at the outset of the agreement.
2. Establishing a process for customers to document and provide information about their proprietary technology dependencies.
3. Regularly monitoring and reviewing customer documentation to ensure compliance with the agreed-upon proprietary technology dependencies.
4. Developing a risk assessment framework to evaluate the potential impact of proprietary technology dependencies on the agreement.

**Example Provision:**

""Customer acknowledges that the Products may be dependent on proprietary technology and agrees to:

* Disclose any proprietary technology dependencies at the outset of this Agreement.
* Document and provide information about their proprietary technology dependencies.
* Comply with Atlassian's proprietary technology documentation and monitoring requirements.
* Cooperate with Atlassian's risk assessment framework to evaluate the potential impact of proprietary technology dependencies on this Agreement.""

By incorporating these provisions, the Atlassian Customer Agreement can better manage proprietary technology dependencies and ensure compliance with the agreed-upon terms."
"Look for terms requiring the provider to evaluate how technological changes (e.g., updates, upgrades, deprecations) might impact the substitutability of services or systems. Verify whether assessments include risks to operational continuity.
 ◦ 
Follow-up if Missing:Flag the gap and recommend including clauses for periodic evaluation of how technological changes affect continuity and substitutability.","Compliance Requirement: The provider must assess how technological changes impact the substitutability of services or systems and consider risks to operational continuity.

Analysis: Upon reviewing the Atlassian Customer Agreement, I did not find any specific terms requiring the provider to evaluate how technological changes might impact the substitutability of services or systems. However, Section 2.1 of the agreement does mention that Atlassian will ""use reasonable efforts designed to ensure that the Products, when and as provided by Atlassian, are free of any viruses, malware or similar malicious code.""

This provision does not explicitly address the impact of technological changes on substitutability or operational continuity. To address this gap, I recommend including clauses that require Atlassian to periodically evaluate how technological changes might impact the substitutability of services or systems and consider risks to operational continuity. This would ensure that Atlassian is proactively managing potential risks and ensuring the continuity of its services."
"Search for clauses requiring an assessment of resource concentration risks, such as reliance on specific teams, data centers, or geographical locations. Extract and validate these provisions.
 ◦ 
Follow-up if Missing:Suggest adding requirements to evaluate and address risks from resource concentration.","**Compliance Statement:** As a compliance officer, I have identified the relevant clauses requiring an assessment of resource concentration risks in the Atlassian Customer Agreement.

**Extracted Provisions:**

 Article 29 of the EU Digital Resilience Act (not explicitly mentioned in the provided agreement, but relevant to the topic) and Section 2.1 of the Atlassian Customer Agreement mention the importance of assessing risks related to ICT concentration.

 Article 29 (Preliminary assessment of ICT concentration risk at entity level):

* Requires financial entities to assess ICT concentration risks when concluding contractual arrangements for ICT services supporting critical or important functions.
* Involves evaluating the benefits and costs of alternative solutions, such as using different ICT third-party service providers.

Section 2.1 (Permitted Use) of the Atlassian Customer Agreement:

* Grants Atlassian the right to use Customer Data to provide the Cloud Products and related Support or Advisory Services.
* Implies that Atlassian may process Customer Data in various geographical locations, which could lead to resource concentration risks.

**Validation:**

While the agreement does not explicitly require an assessment of resource concentration risks, the provisions mentioned above imply that such an assessment may be necessary to ensure compliance with relevant regulations and to mitigate potential risks.

**Recommendation:**

To address the potential risks associated with resource concentration, I suggest adding requirements to evaluate and address these risks to the agreement. This could include:

* Conducting a risk assessment to identify potential risks associated with resource concentration, such as reliance on specific teams, data centers, or geographical locations.
* Developing strategies to mitigate these risks, such as diversifying dependencies, implementing backup systems, or establishing clear communication channels.
* Regularly reviewing and updating the risk assessment to ensure that the agreed-upon strategies remain effective.

By incorporating these requirements, Atlassian can demonstrate its commitment to ensuring the digital resilience of its customers and complying with relevant regulations."
"Identify clauses evaluating the risk of shared resources, such as multi-tenancy in cloud environments or shared personnel across multiple clients. Validate if the contract specifies measures to mitigate these risks.
 ◦ 
Follow-up if Missing:Recommend including assessments of shared resource dependencies and specifying mitigation strategies (e.g., dedicated resources).","Upon reviewing the Atlassian Customer Agreement, I have identified several clauses that evaluate the risk of shared resources, such as multi-tenancy in cloud environments or shared personnel across multiple clients.

Specifically, Section 4.1 of the Agreement states that Atlassian may process Customer Data to provide the Cloud Products and related Support or Advisory Services. This implies that Atlassian may share resources, such as infrastructure or personnel, across multiple customers. However, the Agreement does not specify measures to mitigate the risks associated with shared resources.

Moreover, Section 2.2 (Restrictions) prohibits Customer from using the Products to develop a similar or competing product or service, which could be seen as a risk of shared resources. However, this clause does not provide any mitigation strategies to address this risk.

Furthermore, Section 20.11 (Subcontractors and Affiliates) allows Atlassian to use subcontractors or its Affiliates in the performance of its obligations under the Agreement. While this clause does not explicitly mention shared resources, it could imply that Atlassian may share personnel or resources across multiple clients.

In light of these findings, I recommend that the contract be revised to include assessments of shared resource dependencies and specify mitigation strategies to address these risks. This could include provisions for dedicated resources, separate infrastructure, or other measures to ensure the security and confidentiality of Customer Data."
"Search for provisions addressing the assessment of resource constraints (e.g., staff shortages, capacity limitations) and their potential impact on service delivery. Extract and validate these terms.
 ◦ 
Follow-up if Missing:Suggest adding terms to evaluate resource constraints and requiring contingency plans for resource shortages.
Example AI Prompts for Each Requirement","**Compliance Assessment: Resource Constraints and Contingency Planning**

Upon reviewing the Atlassian Customer Agreement, it appears that there are provisions addressing resource constraints and their potential impact on service delivery. Specifically, Section 2.2 (Restrictions) and Section 4.2 (Security Program) contain relevant terms.

**Extracted Terms:**

* Section 2.2 (Restrictions): Customer must not interfere with or circumvent Product usage limits or Scope of Use restrictions.
* Section 4.2 (Security Program): Atlassian has implemented and will maintain an information security program that uses appropriate physical, technical, and organizational measures designed to protect Customer Data from unauthorized access, destruction, use, modification, or disclosure.

**Validation:**

While these terms address certain aspects of resource constraints, they do not explicitly require contingency plans for resource shortages. To ensure compliance with regulatory requirements and industry standards, it is recommended that Atlassian consider adding terms to evaluate resource constraints and requiring contingency plans for resource shortages.

**Suggested Addition:**

Consider adding the following terms to the agreement:

* A provision requiring Customer to assess and report resource constraints, such as staff shortages or capacity limitations, that may impact service delivery.
* A requirement for Customer to develop and maintain contingency plans for resource shortages, including procedures for escalating issues and ensuring continuity of service delivery.
* A provision outlining the process for Atlassian to review and approve Customer's contingency plans, and for Atlassian to provide support and resources to help Customer implement the plans.

By incorporating these terms, Atlassian can ensure that Customer is prepared to handle resource constraints and minimize the impact on service delivery, thereby maintaining compliance with regulatory requirements and industry standards."
"Search the contract for clauses mandating regular critical risk assessments. Extract any mention of assessment frequency, scope, or required documentation. If missing, recommend adding a term specifying periodic risk evaluations.","**Compliance Note:** The contract does not explicitly require regular critical risk assessments, which is a crucial aspect of compliance with regulatory requirements and industry standards.

Upon reviewing the contract, I found the following relevant clauses:

* Article 29(1) mentions that financial entities shall perform a preliminary assessment of ICT concentration risk at entity level, but it does not specify the frequency or scope of such assessments.
* Article 29(2) requires financial entities to consider the benefits and costs of alternative solutions, such as the use of different ICT third-party service providers, but it does not explicitly mention risk assessments.
* Section 2.2 (Restrictions) prohibits Customer from interfering with or circumventing Product usage limits or Scope of Use restrictions, but it does not address risk assessments.

To ensure compliance with regulatory requirements and industry standards, I recommend adding a term specifying periodic risk evaluations. Here is a suggested addition:

**Recommended Term:**

""Risk Assessment and Mitigation:

Customer shall conduct regular risk assessments to identify and mitigate potential risks associated with the use of the Products. Such risk assessments shall be conducted at least annually, or more frequently as required by applicable laws and regulations. The scope of the risk assessment shall include, but not be limited to:

* Identification of potential risks and threats to the security and integrity of the Products
* Evaluation of the effectiveness of existing risk mitigation controls
* Recommendations for improvements to risk mitigation controls

Customer shall maintain records of the risk assessments, including the scope, methodology, and findings. Such records shall be made available to Atlassian upon request.""

This recommended term aligns with industry standards and regulatory requirements, such as the EU's NIS Directive, which mandates regular risk assessments and mitigation measures for critical infrastructure providers."
Identify whether the contract includes specific mitigation measures for critical risks identified in assessments. Extract any references to contingency plans or predefined responses. Flag as a gap if no such measures are found.,"Based on the contract, it appears that the parties have identified certain risks and have included measures to mitigate them. For instance, in Section 4.2, Atlassian has implemented and will maintain an information security program that uses appropriate physical, technical, and organizational measures designed to protect Customer Data from unauthorized access, destruction, use, modification, or disclosure. This suggests that Atlassian has a contingency plan in place to address potential security breaches.

Additionally, in Section 15.4, Atlassian has outlined its obligations in the event of an Infringement Claim, including procuring rights for Customer's continued use of the Products, replacing or modifying the alleged infringing portion of the Products, or terminating the affected Subscription Term and refunding any pre-paid, unused fees. This indicates that Atlassian has predefined responses to potential intellectual property infringement claims.

However, there is no explicit mention of contingency plans or predefined responses to other critical risks identified in assessments, such as business continuity or disaster recovery. Therefore, I would flag this as a gap in the contract.

It is worth noting that the contract does mention Atlassian's ""Security Measures"" in Section 20.6, which includes information on its security practices. However, this does not necessarily constitute a contingency plan or predefined response to specific risks."
"Search for terms addressing the risk of technological lock-in, such as reliance on proprietary software or long-term contractual exclusivity. Validate and extract these clauses. Suggest adding exit strategies if missing.","**Compliance Finding:** The Atlassian Customer Agreement addresses the risk of technological lock-in by including terms that mitigate reliance on proprietary software and long-term contractual exclusivity.

**Extracted Clauses:**

1. **Section 2.2 (Restrictions)**: Prohibits Customer from developing a similar or competing product or service using the Products.
2. **Section 5.2 (License Verification)**: Allows Atlassian to audit Customer's use of the Software Products to ensure compliance with the Scope of Use.
3. **Section 5.3 (Number of Instances)**: Limits the number of production instances of Software Products that Customer can install.
4. **Section 10.1 (Fees)**: Requires Customer to pay fees for increased Scope of Use, which may lead to long-term contractual exclusivity.
5. **Section 20.15 (No Contingencies)**: States that Customer's purchases are not contingent on delivery of future functionality or features, which may reduce the risk of technological lock-in.

**Suggestions for Adding Exit Strategies:**

1. **Section 5.2 (License Verification)**: Consider adding a clause that allows Customer to terminate the agreement if Atlassian's audit reveals a material breach of the Scope of Use.
2. **Section 10.1 (Fees)**: Consider adding a clause that allows Customer to renegotiate fees or exit the agreement if Atlassian introduces new features or functionality that significantly alter the Scope of Use.
3. **Section 20.15 (No Contingencies)**: Consider adding a clause that requires Atlassian to provide notice to Customer if any future functionality or features are contingent on Customer's continued use of the Products.

**Compliance Recommendation:** To further mitigate the risk of technological lock-in, Atlassian should consider adding explicit exit strategies to the agreement, such as:

* A clause allowing Customer to terminate the agreement if Atlassian fails to provide adequate notice of changes to the Scope of Use or introduces new features or functionality that significantly alter the agreement.
* A clause requiring Atlassian to provide a reasonable transition period for Customer to migrate to alternative solutions if the agreement is terminated.
* A clause allowing Customer to negotiate a reduction in fees or a refund of prepaid fees if the agreement is terminated due to technological lock-in."
"Look for clauses assessing shared resource risks, such as multi-tenancy in cloud environments. Extract and validate any references. If absent, suggest adding a requirement for dedicated resources or impact assessments.","**Compliance Assessment: Shared Resource Risks**

Upon reviewing the Atlassian Customer Agreement, it appears that there is no explicit clause assessing shared resource risks, such as multi-tenancy in cloud environments. This is a critical compliance concern, as shared resources can introduce risks related to data security, availability, and compliance with regulatory requirements.

**Reference Extraction:**

* Section 4.2 (Security Program) mentions that Atlassian has implemented and will maintain an information security program that uses appropriate physical, technical, and organizational measures designed to protect Customer Data from unauthorized access, destruction, use, modification, or disclosure.
* Section 4.5 (Removals and Suspension) states that Atlassian may limit access to or remove Customer Data if it becomes aware that the data may violate Law, Section 2.2 (Restrictions), or the rights of others.
* Section 5.1 (Modifications) mentions that Atlassian may provide some portions of the Software Products in source code form for Customer to use internally to create bug fixes, configurations, or other modifications of the Software Products.

However, these references do not specifically address shared resource risks associated with multi-tenancy in cloud environments.

**Recommendation:**

To address shared resource risks, I recommend adding a requirement for dedicated resources or impact assessments to the agreement. This can be achieved by inserting a new clause, such as:

""4.3. Shared Resource Risks: Atlassian will ensure that Customer Data is stored and processed in a manner that minimizes the risk of shared resource risks, including but not limited to, multi-tenancy in cloud environments. Atlassian will provide Customer with dedicated resources or conduct an impact assessment to identify and mitigate any potential risks associated with shared resources.""

This clause would require Atlassian to take proactive measures to address shared resource risks and ensure that Customer Data is protected."
"Search the contract for terms addressing resource constraints, such as capacity shortages or staff unavailability. Extract and confirm if mitigation plans are included. Flag as a gap if these considerations are missing.","**Compliance Observation:** The contract does not explicitly address resource constraints, such as capacity shortages or staff unavailability, which could impact the timely delivery of Atlassian's services.

Upon reviewing the contract, I found that Section 9.1 (Ordering Process and Delivery) mentions that Atlassian will deliver login instructions or license keys for Products electronically, to Customer's account (or through other reasonable means) promptly upon receiving payment of the fees. However, there is no mention of contingency plans or mitigation strategies in case of resource constraints, such as:

* Capacity shortages: The contract does not address what would happen if Atlassian's resources (e.g., personnel, infrastructure) are insufficient to meet the agreed-upon delivery timelines.
* Staff unavailability: There is no provision for how Atlassian would handle situations where staff members are unavailable due to illness, vacation, or other reasons, which could impact the delivery of services.

**Gap Identification:** The lack of explicit provisions addressing resource constraints and mitigation plans creates a gap in the contract. This gap may lead to uncertainty and potential disputes in case of resource-related issues. To address this gap, it is recommended that Atlassian and the customer negotiate and include specific provisions in the contract, such as:

* Contingency plans for capacity shortages or staff unavailability
* Escalation procedures for addressing resource-related issues
* Adjustments to delivery timelines or scope of work in case of resource constraints

By including these provisions, both parties can better manage expectations and minimize the risk of disputes or delays due to resource-related issues."
"Search the contract for provisions ensuring that Business Continuity and Disaster Recovery (BCDR) plans are aligned with DORA requirements. Validate whether these plans include operational resilience measures for critical functions. Extract and confirm alignment.
 ◦ 
Follow-up if Missing:Highlight the absence and recommend including a clause that explicitly mandates compliance with DORA's BCDR standards.","**Compliance Determination:** The contract does not explicitly mention Business Continuity and Disaster Recovery (BCDR) plans aligned with DORA requirements.

**Extracted Provisions:** Section 4.2 of the contract mentions Atlassian's security program, which includes ""an information security program that uses appropriate physical, technical and organizational measures designed to protect Customer Data from unauthorized access, destruction, use, modification or disclosure."" However, this provision does not specifically address BCDR plans or operational resilience measures.

**Alignment Confirmation:** The contract does not provide clear alignment with DORA's BCDR standards, which emphasize the importance of having a robust BCDR plan in place to ensure operational resilience.

**Recommendation:** To ensure compliance with DORA's BCDR standards, I recommend including a clause that explicitly mandates compliance with these requirements. The clause could read:

""Atlassian shall ensure that its Business Continuity and Disaster Recovery (BCDR) plans are aligned with the standards outlined in the Digital Operational Resilience Act (DORA) and are regularly reviewed and updated to ensure operational resilience for critical functions. Atlassian shall provide Customer with evidence of its BCDR plans and alignment with DORA standards upon request.""

This clause would ensure that Atlassian's BCDR plans are aligned with DORA requirements and that operational resilience measures are in place for critical functions."
"Identify clauses defining Recovery Time Objectives (RTOs) and Recovery Point Objectives (RPOs) for critical services. Extract and verify whether these objectives are specific and measurable.
 ◦ 
Follow-up if Missing:Flag the gap and suggest adding contractual requirements for clear RTOs and RPOs tailored to service-criticality levels.","**Compliance Identification:**

The Atlassian Customer Agreement does not explicitly define Recovery Time Objectives (RTOs) and Recovery Point Objectives (RPOs) for critical services. However, it does mention service level commitments for Cloud Products in the Service Level Agreement (SLA), which may indirectly address RTOs and RPOs.

**Clause Extraction:**

The Service Level Agreement (SLA) mentions the following service level commitments for Cloud Products:

* ""Atlassian will use reasonable efforts to ensure that the Cloud Products are available with a Monthly Uptime Percentage of at least 99.9% during any given calendar month.""
* ""In the event that the Monthly Uptime Percentage falls below 99.9%, Atlassian will provide a Service Credit to Customer in accordance with the Service Credit Policy.""

These commitments do not explicitly define RTOs and RPOs, but they do imply a certain level of availability and uptime for the Cloud Products.

**Verification of Specificity and Measurability:**

The RTO and RPO objectives are not specific and measurable in the provided clauses. The SLA only mentions a general uptime percentage (99.9%) and a service credit policy, but it does not specify the maximum allowable downtime or the acceptable data loss in case of a disaster.

**Gap Identification and Suggestion:**

To address this gap, I suggest adding contractual requirements for clear RTOs and RPOs tailored to service-criticality levels. This would ensure that Atlassian provides a specific level of availability and data protection for critical services, and that Customer knows what to expect in case of a disaster.

**Example of Revised Clause:**

""RTOs and RPOs:

* For Critical Services: Atlassian will ensure that the Cloud Products are available with an RTO of [insert time] and an RPO of [insert data loss percentage] during any given calendar month.
* For High-Importance Services: Atlassian will ensure that the Cloud Products are available with an RTO of [insert time] and an RPO of [insert data loss percentage] during any given calendar month.
* For Low-Importance Services: Atlassian will ensure that the Cloud Products are available with an RTO of [insert time] and an RPO of [insert data loss percentage] during any given calendar month.

In the event that the RTO or RPO is not met, Atlassian will provide a Service Credit to Customer in accordance with the Service Credit Policy.""

This revised clause provides specific and measurable RTOs and RPOs for critical services, and ensures that Customer knows what to expect in case of a disaster."
"Search the contract for provisions requiring regular updates to BCDR plans. Confirm whether the frequency of updates is specified (e.g., annually or after significant changes in operations).
 ◦ 
Follow-up if Missing:Recommend including a clause mandating periodic updates and revisions to BCDR plans to maintain alignment with operational and regulatory needs.","**Compliance Statement:** The Atlassian Customer Agreement does not explicitly require regular updates to Business Continuity and Disaster Recovery (BCDR) plans, nor does it specify a frequency for such updates.

Upon reviewing the contract, I found that Section 2.2 (Restrictions) mentions that Customer must ensure it has made all disclosures and obtained all rights and consents necessary for Atlassian to use Customer Data and Customer Materials to provide the Cloud Products, Support or Advisory Services. However, this provision does not address BCDR plans.

Furthermore, Section 4.2 (Security Program) states that Atlassian has implemented and will maintain an information security program that uses appropriate physical, technical and organizational measures designed to protect Customer Data from unauthorized access, destruction, use, modification or disclosure. While this provision highlights Atlassian's commitment to data security, it does not require Customer to update its BCDR plans.

To ensure compliance with regulatory requirements and operational needs, I recommend including a clause that mandates periodic updates and revisions to BCDR plans. This clause could specify a frequency for updates, such as annually or after significant changes in operations, to ensure that Customer's BCDR plans remain aligned with its evolving needs."
"Locate clauses that mandate resilience testing of BCDR plans, such as scenario-based exercises or live drills. Validate whether the frequency and scope of testing are defined.
 ◦ 
Follow-up if Missing:Suggest adding provisions for regular resilience testing, specifying its purpose, frequency, and reporting of results.","**Compliance Requirement:** The Atlassian Customer Agreement does not explicitly mandate resilience testing of Business Continuity and Disaster Recovery (BCDR) plans, such as scenario-based exercises or live drills.

**Validation:** Upon reviewing the agreement, I did not find any clauses that specifically require resilience testing of BCDR plans. However, Section 2.1 of the agreement mentions that Atlassian will ""use reasonable efforts designed to ensure that the Products, when and as provided by Atlassian, are free of any viruses, malware or similar malicious code"" which implies a level of security and reliability.

**Recommendation:** To enhance compliance and ensure the effectiveness of BCDR plans, I suggest adding provisions for regular resilience testing, specifying its purpose, frequency, and reporting of results. This can be achieved by including a clause such as:

""Atlassian will conduct regular resilience testing of its BCDR plans, including scenario-based exercises or live drills, to ensure the effectiveness of its disaster recovery procedures. The frequency of testing will be at least annually, and the results will be reported to the customer within [insert timeframe]. The purpose of this testing is to ensure that Atlassian's BCDR plans are adequate and effective in the event of a disaster or major disruption."""
"Search for provisions specifying incident reporting timelines in the event of ICT disruptions or security incidents. Validate whether these timelines are aligned with regulatory requirements (e.g., within 24 hours for high-severity incidents).
 ◦ 
Follow-up if Missing:Highlight the absence and recommend including clear timelines for incident reporting.","Compliance Observation: Incident Reporting Timelines for ICT Disruptions or Security Incidents are Inadequate.

The provided Atlassian Customer Agreement does not specify clear incident reporting timelines for ICT disruptions or security incidents. While Section 4.5 of the Agreement mentions that Atlassian may take measures to limit access to or remove Customer Data if it becomes aware of a potential security issue, it does not establish a specific timeline for reporting such incidents to customers. Furthermore, the Agreement does not address the requirement for incident reporting in the event of high-severity incidents, which is typically within 24 hours as per regulatory requirements.

Recommendation: To align with regulatory requirements and industry best practices, Atlassian should include clear incident reporting timelines in the Agreement, specifying the timeframe for notifying customers in the event of ICT disruptions or security incidents. This will ensure transparency, accountability, and compliance with regulatory obligations."
"Identify whether the contract includes escalation procedures for incidents, specifying the hierarchy and communication protocols for escalating issues to higher management or relevant stakeholders. Extract and verify these terms.
 ◦ 
Follow-up if Missing:Suggest adding an escalation matrix with defined roles, responsibilities, and timelines for each escalation stage.","**Compliance Observation:** The contract does not explicitly outline escalation procedures for incidents, including a clear hierarchy and communication protocols for escalating issues to higher management or relevant stakeholders.

Upon reviewing the contract, I found that there is a mention of ""Support and Advisory Services"" in Section 8, which implies that Atlassian will provide support for the Products. However, the contract does not provide detailed escalation procedures for incidents.

To address this compliance gap, I suggest adding an escalation matrix to the contract, which includes defined roles, responsibilities, and timelines for each escalation stage. This will ensure that both parties are aware of the procedures for escalating incidents and can respond accordingly.

Here is a suggested escalation matrix:

**Escalation Matrix:**

1. **Level 1 Support:** Initial contact and troubleshooting by Atlassian's support team (24/7).
2. **Level 2 Support:** Escalation to senior support engineer for further troubleshooting and resolution (8 hours).
3. **Level 3 Support:** Escalation to technical account manager for complex issues or resolution (24 hours).
4. **Level 4 Support:** Escalation to product manager or technical lead for critical issues or resolution (48 hours).
5. **Level 5 Support:** Escalation to executive management for high-priority issues or resolution (72 hours).

**Roles and Responsibilities:**

* Level 1 Support: Atlassian's support team
* Level 2 Support: Senior support engineer
* Level 3 Support: Technical account manager
* Level 4 Support: Product manager or technical lead
* Level 5 Support: Executive management

**Communication Protocols:**

* Initial contact: Support ticket creation via email or phone
* Escalation: Notification to next level of support via email or phone
* Status updates: Regular updates via email or phone

**Timelines:**

* Level 1 Support: 24/7
* Level 2 Support: 8 hours
* Level 3 Support: 24 hours
* Level 4 Support: 48 hours
* Level 5 Support: 72 hours

By incorporating this escalation matrix into the contract, both parties can ensure that incidents are handled promptly and effectively, and that communication protocols are clear and transparent."
"Search for clauses mandating root cause analysis following an incident. Validate whether the contract specifies timelines for completing the analysis and sharing findings with the financial entity.
 ◦ 
Follow-up if Missing:Recommend including terms requiring a detailed root cause analysis for all reported incidents, emphasizing transparency and accountability.","Compliance Validation: Root Cause Analysis Mandate

Upon reviewing the Atlassian Customer Agreement, I have identified that there is no explicit clause mandating root cause analysis following an incident. However, Section 5.5 of the Agreement mentions that Atlassian may conduct an investigation into Customer's use of the Software Products if Atlassian has reason to believe that Customer has exceeded its Scope of Use. While this section does not explicitly require root cause analysis, it does imply that Atlassian may conduct a thorough examination of the incident.

To address the lack of explicit root cause analysis requirements, I recommend that the contract be updated to include terms that require a detailed root cause analysis for all reported incidents. This would emphasize transparency and accountability, ensuring that both parties understand the root causes of incidents and can take corrective actions to prevent similar incidents from occurring in the future.

Specifically, the updated contract could include the following language:

""Upon occurrence of any incident, Customer shall conduct a thorough root cause analysis to identify the underlying causes of the incident. The root cause analysis shall be completed within [insert timeframe, e.g., 72 hours] and shall be shared with Atlassian in a timely manner. The analysis shall include a detailed description of the incident, the root causes, and any corrective actions taken to prevent similar incidents from occurring in the future.""

This revised language would provide clarity on the expectations for root cause analysis and ensure that both parties are held accountable for conducting a thorough examination of incidents."
"Locate provisions requiring the provider to implement corrective actions based on the findings of the root cause analysis. Verify if the contract specifies a timeline and scope for these corrective measures.
 ◦ 
Follow-up if Missing:Flag the absence and suggest including a clause mandating timely implementation of corrective actions to prevent recurrence of incidents.","Upon reviewing the Atlassian Customer Agreement, I have located provisions requiring the provider to implement corrective actions based on the findings of the root cause analysis.

The Agreement states that if Atlassian breaches a Performance Warranty, it will use reasonable efforts to correct the non-conformity. If Atlassian determines such remedy to be impracticable, either party may terminate the affected Subscription Term (Section 11.2, Performance Warranty Remedy). This provision implies that Atlassian will take corrective actions to address the issue, but it does not specify a timeline or scope for these measures.

Moreover, the Agreement does not explicitly mandate the implementation of corrective actions to prevent the recurrence of incidents. However, Section 11.4 (Disclaimers) states that Atlassian makes no warranty that Customer's use of the Products will be uninterrupted or error-free, which implies a responsibility on Atlassian's part to ensure the quality and reliability of its services.

To strengthen the contract, I suggest including a clause that mandates timely implementation of corrective actions to prevent the recurrence of incidents. This could be achieved by adding a provision that requires Atlassian to:

* Conduct a root cause analysis to identify the underlying causes of any incident or issue
* Implement corrective actions to address the root cause and prevent recurrence
* Provide a timeline for the implementation of these corrective actions
* Ensure that the corrective actions are effective in preventing the recurrence of similar incidents

This clause would provide greater assurance to the customer that Atlassian will take proactive steps to prevent future incidents and ensure the quality and reliability of its services."
"BCDR Compliance:Search for clauses ensuring BCDR plans comply with DORA. Extract details on operational resilience measures for critical functions. If missing, recommend adding a compliance clause.","**Compliance Determination:** The Atlassian Customer Agreement does not explicitly address Business Continuity and Disaster Recovery (BCDR) compliance with the Digital Operational Resilience Act (DORA) regulations.

**Extracted Clauses:** The Agreement mentions security measures in Section 4.2 (Security Program) and discusses data retrieval in Section 4.4 (Data Retrieval), but these clauses do not specifically address BCDR compliance with DORA.

**Operational Resilience Measures:** The Agreement does not provide details on operational resilience measures for critical functions, such as:

* Identification of critical functions and their dependencies
* Regular risk assessments and impact analyses
* Implementation of disaster recovery and business continuity plans
* Testing and validation of BCDR plans
* Communication and training for employees and stakeholders

**Recommendation:** To ensure compliance with DORA, we recommend adding a clause to the Agreement that addresses BCDR compliance, including:

* A requirement for Atlassian to maintain a BCDR plan that meets DORA regulations
* A description of operational resilience measures for critical functions, including regular risk assessments and impact analyses
* A process for testing and validating BCDR plans
* A requirement for communication and training for employees and stakeholders

**Sample Compliance Clause:**

""14.1. Business Continuity and Disaster Recovery (BCDR) Compliance. Atlassian shall maintain a BCDR plan that meets the requirements of the Digital Operational Resilience Act (DORA). The plan shall include operational resilience measures for critical functions, such as regular risk assessments and impact analyses, implementation of disaster recovery and business continuity plans, testing and validation of BCDR plans, and communication and training for employees and stakeholders. Atlassian shall provide Customer with access to the BCDR plan upon request."""
"RTOs and RPOs:Identify and extract clauses specifying RTOs and RPOs for critical services. Verify if they are clearly measurable. If absent, suggest defining these objectives in the contract.","Compliance Verification: RTOs and RPOs are Critical Components of Business Continuity.

Upon reviewing the Atlassian Customer Agreement, I have identified the following clauses related to RTOs and RPOs:

* Section 4.2 (Security Program) mentions that Atlassian has implemented and will maintain an information security program that uses appropriate physical, technical, and organizational measures designed to protect Customer Data from unauthorized access, destruction, use, modification, or disclosure. However, it does not explicitly mention RTOs or RPOs.
* Section 4.5 (Removals and Suspension) states that Atlassian may limit access to or remove Customer Data if it becomes aware that Customer Data may violate Law, Section 2.2 (Restrictions), or the rights of others. This clause implies a potential RTO, but it is not clearly defined.
* Section 10.3 (Return Policy) mentions a 30-day return policy for Customers to terminate their Subscription Term and request a refund. This clause can be seen as a RPO, but it is not explicitly stated.

To ensure clear measurability, I suggest defining RTOs and RPOs in the contract. For example:

* RTO: ""Atlassian will restore access to Customer Data within [X] hours in the event of a disaster or system failure.""
* RPO: ""Atlassian will maintain a maximum data loss of [X] hours in the event of a disaster or system failure.""

These objectives should be clearly measurable, achievable, relevant, and time-bound (SMART) to ensure that both parties understand their responsibilities and expectations."
